"","url","Name","Record","Height","Weight","Reach","Stance","Style","DOB"
"1707","http://ufcstats.com/fighter-details/04c15b52c3cc1cab","Nate Mohr","9-7-0","5' 9""","155 lbs.","72""","Orthodox",NA,"Mar 03, 1983"
"1708","http://ufcstats.com/fighter-details/68c6cd5287b473a7","Dean Lister","13-7-0","6' 1""","185 lbs.","75""","Orthodox","Wrestling, Brazilian jiu-jitsu, Sambo, Submission Wrestling.","Feb 13, 1976"
"1709","http://ufcstats.com/fighter-details/b51841e7c594090d","Mike Wessel","15-8-0","6' 0""","260 lbs.","--","Orthodox",NA,"Dec 02, 1977"
"1710","http://ufcstats.com/fighter-details/46e2ca71fd5089cb","Reese Andy","7-3-0","6' 0""","205 lbs.","--","Orthodox","Wrestling","Mar 31, 1973"
"1711","http://ufcstats.com/fighter-details/dd8aec6de7035943","Dan Evensen","11-4-0","6' 3""","250 lbs.","--","Orthodox","Kickboxing","Jun 01, 1974"
"1712","http://ufcstats.com/fighter-details/5114f1b5ad4cdf72","Shane Primm","5-5-0","6' 3""","205 lbs.","--","Orthodox",NA,"Jul 30, 1984"
"1713","http://ufcstats.com/fighter-details/d1dcd4e96464a53d","Jules Bruchez","1-2-0","6' 0""","205 lbs.","--","Southpaw",NA,"Aug 16, 1977"
"1714","http://ufcstats.com/fighter-details/b18fb36a4aa00093","John Polakowski","2-2-0","5' 10""","155 lbs.","--","Orthodox",NA,"Jun 21, 1981"
"1715","http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d","Nate Loughran","11-2-0","6' 2""","185 lbs.","--","Orthodox",NA,"Jul 28, 1980"
"1716","http://ufcstats.com/fighter-details/91d73ee59347ac16","Brodie Farber","16-7-0","6' 1""","170 lbs.","--","Orthodox",NA,"Jul 05, 1980"
"1717","http://ufcstats.com/fighter-details/3ba3b5cc94498437","Johnny Rees","13-5-0 (1 NC)","6' 0""","170 lbs.","--","Orthodox",NA,"Oct 21, 1982"
"1718","http://ufcstats.com/fighter-details/abbc737317f66b81","Corey Hill","6-9-0","6' 4""","155 lbs.","80""","Orthodox",NA,"Oct 03, 1978"
"1719","http://ufcstats.com/fighter-details/7f0b4a75ef3039a3","Eddie Sanchez","15-8-0","6' 2""","230 lbs.","74""","Orthodox",NA,"Nov 04, 1982"
"1720","http://ufcstats.com/fighter-details/7649c4c95b824488","Josh Hendricks","19-11-0 (1 NC)","6' 2""","235 lbs.","--","Southpaw",NA,"Aug 28, 1976"
"1721","http://ufcstats.com/fighter-details/04d5718ed2661e8c","Jorge Gurgel","14-10-0","5' 7""","155 lbs.","69""","Orthodox",NA,"Jan 25, 1977"
"1722","http://ufcstats.com/fighter-details/cbe79765d44bd172","Alvin Robinson","15-9-0","5' 9""","155 lbs.","68""","Southpaw",NA,"Jul 16, 1982"
"1723","http://ufcstats.com/fighter-details/b732b326c362fb62","Ryan Thomas","20-8-0","6' 0""","170 lbs.","--","Orthodox",NA,"Nov 05, 1984"
"1724","http://ufcstats.com/fighter-details/d1152823307d7e7c","Rameau Thierry Sokoudjou","18-18-0","5' 10""","205 lbs.","78""","Orthodox",NA,"Apr 18, 1984"
"1725","http://ufcstats.com/fighter-details/6b7bc7eaf2465387","Neil Wain","13-4-0","5' 10""","242 lbs.","--","Orthodox",NA,"--"
"1726","http://ufcstats.com/fighter-details/a8aba6fd8a463043","Jess Liaudin","20-11-0","5' 9""","170 lbs.","72""","Orthodox",NA,"--"
"1727","http://ufcstats.com/fighter-details/80c0bed43da0e27b","David Baron","17-4-1","5' 6""","155 lbs.","--","Switch",NA,"Feb 15, 1973"
"1728","http://ufcstats.com/fighter-details/1208ffc5be6e31ad","Samy Schiavo","10-6-0","5' 8""","155 lbs.","--","Orthodox",NA,"Dec 24, 1975"
"1729","http://ufcstats.com/fighter-details/6803d4d6908354ac","Brad Morris","10-6-0","6' 2""","205 lbs.","--","Orthodox",NA,"Nov 01, 1979"
"1730","http://ufcstats.com/fighter-details/5be86bb2f78fef2f","Jason Lambert","26-13-0","6' 3""","185 lbs.","75""","Orthodox",NA,"Jun 03, 1975"
"1731","http://ufcstats.com/fighter-details/7450525c7ba032a0","Heath Herring","28-16-0 (1 NC)","6' 4""","250 lbs.","78""","Orthodox",NA,"Mar 02, 1978"
"1732","http://ufcstats.com/fighter-details/93ce4ac89e3d7652","Luke Cummo","6-6-0","6' 0""","170 lbs.","74""","Orthodox",NA,"Apr 27, 1980"
"1733","http://ufcstats.com/fighter-details/a0b91014e9d16a76","Cale Yarbrough","8-3-0","6' 1""","185 lbs.","--","Orthodox",NA,"Dec 27, 1986"
"1734","http://ufcstats.com/fighter-details/f74e037b97917027","James Giboo","13-5-0","5' 11""","170 lbs.","--","Orthodox",NA,"Jan 06, 1978"
"1735","http://ufcstats.com/fighter-details/8f2d9ee27f206f1f","Evan Tanner","32-8-0","6' 0""","185 lbs.","74""","Orthodox","Wrestling, BJJ","Feb 11, 1971"
"1736","http://ufcstats.com/fighter-details/288aaa8f82040e02","Dante Rivera","16-7-0","6' 1""","185 lbs.","--","Southpaw",NA,"Dec 08, 1974"
"1737","http://ufcstats.com/fighter-details/05866d8c3a321856","Marvin Eastman","18-15-1","5' 9""","185 lbs.","73""","Orthodox",NA,"Jun 08, 1971"
"1738","http://ufcstats.com/fighter-details/42078a86d3dd037b","Rob Yundt","9-5-0","6' 1""","185 lbs.","--","Orthodox",NA,"May 05, 1980"
"1739","http://ufcstats.com/fighter-details/394f55ebca199124","Ivan Salaverry","14-9-0","6' 0""","185 lbs.","--","Orthodox","Wrestling Kickboxing","Jan 11, 1971"
"1740","http://ufcstats.com/fighter-details/b034747dc1d15491","Kazuhiro Nakamura","21-13-0","5' 11""","205 lbs.","70""","Orthodox",NA,"Jul 16, 1979"
"1741","http://ufcstats.com/fighter-details/cd7bafbeee1f29a0","War Machine","14-5-0","5' 11""","170 lbs.","--","Orthodox",NA,"Nov 30, 1981"
"1742","http://ufcstats.com/fighter-details/ad3041e61896b975","Jason Tan","5-3-0","5' 10""","170 lbs.","--","Orthodox",NA,"Dec 17, 1981"
"1743","http://ufcstats.com/fighter-details/622f015c81a9b13a","Travis Lutter","10-6-0","5' 11""","185 lbs.","75""","Orthodox",NA,"May 12, 1973"
"1744","http://ufcstats.com/fighter-details/c8136ab8aa32c974","Kalib Starnes","17-11-1","6' 3""","185 lbs.","74""","Orthodox",NA,"Jan 06, 1975"
"1745","http://ufcstats.com/fighter-details/da97d6c97d09c030","Charles McCarthy","10-5-0","5' 10""","185 lbs.","71""","Orthodox",NA,"Aug 06, 1980"
"1746","http://ufcstats.com/fighter-details/9d4522df6fc49a47","Kuniyoshi Hironaka","23-9-0","5' 10""","168 lbs.","70""","Orthodox",NA,"Jun 17, 1976"
"1747","http://ufcstats.com/fighter-details/40a604761ca7d64d","Din Thomas","26-9-0 (1 NC)","5' 9""","155 lbs.","--","Orthodox",NA,"Sep 28, 1976"
"1748","http://ufcstats.com/fighter-details/35dc6220b113b7ec","Ryan Roberts","21-12-1 (1 NC)","5' 6""","155 lbs.","--","Orthodox",NA,"Jul 16, 1978"
"1749","http://ufcstats.com/fighter-details/c9bbf1a0285a8076","Jeff Cox","10-7-0","5' 10""","155 lbs.","--","Orthodox",NA,"Aug 02, 1968"
"1750","http://ufcstats.com/fighter-details/2961be02cfb0d2c1","Roman Mitichyan","8-3-0","5' 10""","170 lbs.","--","Orthodox","Wrestling, Sambo, Judo","Sep 04, 1978"
"1751","http://ufcstats.com/fighter-details/1411c630ba711b64","Tommy Speer","21-7-0","5' 10""","170 lbs.","71""","Orthodox",NA,"Aug 20, 1984"
"1752","http://ufcstats.com/fighter-details/88c8f47241d90040","John Halverson","16-8-0 (1 NC)","5' 9""","155 lbs.","--","Southpaw",NA,"Sep 08, 1972"
"1753","http://ufcstats.com/fighter-details/2a542ee8a8b83559","Tim Sylvia","31-10-0 (1 NC)","6' 8""","265 lbs.","80""","Orthodox","Boxing, Wrestling, Karate, Brazilian Jiu-Jitsu","Mar 05, 1976"
"1754","http://ufcstats.com/fighter-details/4f95f74620a6b7a4","David Heath","18-7-0","5' 11""","205 lbs.","72""","Orthodox",NA,"Feb 10, 1976"
"1755","http://ufcstats.com/fighter-details/6a92caba39b64752","Terry Martin","23-11-0","5' 8""","185 lbs.","71""","Orthodox",NA,"Oct 10, 1980"
"1756","http://ufcstats.com/fighter-details/25433871e4eee0f4","Alberto Crane","15-5-0","5' 5""","155 lbs.","--","Orthodox",NA,"Jul 14, 1976"
"1757","http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5","Joe Veres","4-3-0","5' 7""","155 lbs.","--","Orthodox",NA,"Nov 09, 1977"
"1758","http://ufcstats.com/fighter-details/1a1a4d7a29041d77","Colin Robinson","10-12-0","6' 4""","243 lbs.","--","Orthodox",NA,"Nov 27, 1968"
"1759","http://ufcstats.com/fighter-details/863d06a7ef8bc98c","James Lee","15-3-0 (1 NC)","5' 11""","205 lbs.","--","Southpaw",NA,"Sep 22, 1973"
"1760","http://ufcstats.com/fighter-details/45bc8f98d62bd096","Jordan Radev","23-5-0","5' 7""","185 lbs.","--","Southpaw",NA,"Sep 28, 1976"
"1761","http://ufcstats.com/fighter-details/6ad9058b7c7898b0","Tony DeSouza","11-4-0","6' 0""","170 lbs.","70""","Southpaw","Brazilian Jiu-Jitsu, Boxing","Jul 26, 1974"
"1762","http://ufcstats.com/fighter-details/d3de4a24f7eefac8","Doug Evans","13-10-0","5' 9""","155 lbs.","--","Orthodox",NA,"Oct 10, 1980"
"1763","http://ufcstats.com/fighter-details/c4b6099f0d25f75e","Jared Rollins","8-4-0","5' 9""","170 lbs.","--","Orthodox",NA,"Jan 26, 1977"
"1764","http://ufcstats.com/fighter-details/3c48019bc387b80c","Billy Miles","2-2-0","5' 10""","170 lbs.","--","Orthodox",NA,"Apr 28, 1978"
"1765","http://ufcstats.com/fighter-details/f12f979b657ab876","Dan Barrera","3-1-0","5' 9""","170 lbs.","--","Orthodox",NA,"Dec 23, 1980"
"1766","http://ufcstats.com/fighter-details/318e629d1eb7aa49","Richie Hightower","8-4-0 (1 NC)","5' 8""","170 lbs.","--","Orthodox",NA,"Nov 26, 1974"
"1767","http://ufcstats.com/fighter-details/5f6038bcdb95e3e4","John Kolosci","15-9-0","5' 11""","185 lbs.","--","Orthodox",NA,"Nov 26, 1974"
"1768","http://ufcstats.com/fighter-details/ee4b670e159f4a33","Dorian Price","8-5-0","6' 3""","170 lbs.","--","Southpaw",NA,"Aug 20, 1977"
"1769","http://ufcstats.com/fighter-details/2f1700b3a4a09bc7","Paul Georgieff","6-2-0","6' 2""","170 lbs.","--","Orthodox",NA,"Sep 22, 1982"
"1770","http://ufcstats.com/fighter-details/68d76fd9ecf7431d","Luke Caudillo","17-17-0","5' 7""","155 lbs.","--","Orthodox",NA,"Nov 30, 1980"
"1771","http://ufcstats.com/fighter-details/b2f743746e8dcfa2","Jason Black","23-4-1","5' 8""","155 lbs.","--","Orthodox",NA,"Jul 15, 1972"
"1772","http://ufcstats.com/fighter-details/4f4dac51adc1af4f","Diego Saraiva","22-20-1","5' 6""","155 lbs.","--","Orthodox",NA,"Apr 23, 1982"
"1773","http://ufcstats.com/fighter-details/ac70a4f1db1b8c40","Scott Junk","8-3-1 (1 NC)","6' 1""","265 lbs.","--","Orthodox",NA,"Dec 17, 1978"
"1774","http://ufcstats.com/fighter-details/afdb76fbd86f6d11","Edilberto de Oliveira","29-15-2","6' 0""","170 lbs.","--","Orthodox",NA,"Nov 22, 1982"
"1775","http://ufcstats.com/fighter-details/918d9d89d4d52acc","Anthony Torres","5-3-0","5' 8""","170 lbs.","--","Orthodox",NA,"Jul 31, 1978"
"1776","http://ufcstats.com/fighter-details/d468288756ae3982","Renato Sobral","37-11-0","6' 1""","205 lbs.","75""","Orthodox",NA,"Sep 07, 1975"
"1777","http://ufcstats.com/fighter-details/330ec26453c44a59","Mike Nickels","9-5-0","6' 4""","205 lbs.","--","Orthodox",NA,"Dec 13, 1971"
"1778","http://ufcstats.com/fighter-details/91720876db0ee468","Jason Gilliam","14-9-0","6' 0""","170 lbs.","--","Orthodox",NA,"--"
"1779","http://ufcstats.com/fighter-details/44260175069b6276","Jens Pulver","27-19-1","5' 7""","145 lbs.","70""","Southpaw","Boxing, Wrestling, Kickboxing, BJJ, Shootboxing","Dec 06, 1974"
"1780","http://ufcstats.com/fighter-details/5330fe7e4c3af81c","Floyd Sword","12-3-0","6' 0""","185 lbs.","--","Orthodox",NA,"Aug 24, 1976"
"1781","http://ufcstats.com/fighter-details/2b06b6ad5db63348","Brandon Melendez","25-25-0","5' 11""","155 lbs.","--","Southpaw",NA,"Mar 24, 1983"
"1782","http://ufcstats.com/fighter-details/476414d2f18cd059","Andy Wang","7-8-1 (1 NC)","5' 6""","155 lbs.","--","Orthodox",NA,"May 28, 1977"
"1783","http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c","Allen Berube","4-3-0","5' 8""","155 lbs.","--","Orthodox",NA,"Aug 25, 1974"
"1784","http://ufcstats.com/fighter-details/15edcf67ccf5be84","Brian Geraghty","26-18-1","5' 7""","155 lbs.","--","Orthodox",NA,"Nov 04, 1980"
"1785","http://ufcstats.com/fighter-details/d1759b2b7be9be56","Hector Ramirez","10-6-1","6' 0""","205 lbs.","--","Orthodox",NA,"Mar 28, 1976"
"1786","http://ufcstats.com/fighter-details/546015aa2ad945fd","Rory Singer","11-9-0","6' 2""","185 lbs.","77""","Orthodox","Muay Thai, Kickboxing, Boxing, Submission Fighting, Brazilian Jiu-Jitsu","May 28, 1976"
"1787","http://ufcstats.com/fighter-details/3410cf010558dc8b","Scott Smith","18-11-0 (1 NC)","6' 0""","185 lbs.","70""","Orthodox",NA,"May 21, 1979"
"1788","http://ufcstats.com/fighter-details/710d93f1508f7104","Stevie Lynch","5-2-0","5' 10""","170 lbs.","--","Orthodox",NA,"--"
"1789","http://ufcstats.com/fighter-details/c3ea8deeba00462b","Pete Spratt","25-23-0","5' 9""","170 lbs.","--","Orthodox",NA,"Jan 09, 1971"
"1790","http://ufcstats.com/fighter-details/d8022d5526b1d937","Chad Reiner","33-18-0","5' 11""","170 lbs.","--","Orthodox",NA,"Jun 29, 1981"
"1791","http://ufcstats.com/fighter-details/7c0847d3854a95f2","Sean Salmon","18-21-0","5' 10""","185 lbs.","--","Southpaw",NA,"Sep 11, 1977"
"1792","http://ufcstats.com/fighter-details/817e0bdf08efce2e","Elvis Sinosic","7-11-2","6' 3""","205 lbs.","77""","Orthodox",NA,"Feb 13, 1971"
"1793","http://ufcstats.com/fighter-details/e091482fa6648261","Assuerio Silva","16-8-0 (1 NC)","5' 10""","241 lbs.","--","Orthodox",NA,"Jun 18, 1974"
"1794","http://ufcstats.com/fighter-details/8caca5857ce0e30b","David Lee","12-10-0","5' 10""","155 lbs.","--","Orthodox",NA,"--"
"1795","http://ufcstats.com/fighter-details/663b76da637402c3","Victor Valimaki","18-10-0","6' 0""","205 lbs.","--","Orthodox",NA,"--"
"1796","http://ufcstats.com/fighter-details/4908c5ee68a50ee5","Brad Imes","13-7-0","6' 7""","265 lbs.","--","Orthodox",NA,"Mar 13, 1977"
"1797","http://ufcstats.com/fighter-details/6ef58dabef8beb15","Josh Haynes","14-11-0","5' 9""","170 lbs.","--","Orthodox",NA,"Jul 30, 1977"
"1798","http://ufcstats.com/fighter-details/b14a68c533f4a4aa","Dokonjonosuke Mishima","21-7-2","5' 7""","155 lbs.","--","Southpaw",NA,"Apr 19, 1972"
"1799","http://ufcstats.com/fighter-details/d814f5192e58fb2f","Drew Fickett","42-21-0","5' 10""","155 lbs.","70""","Orthodox",NA,"Dec 14, 1979"
"1800","http://ufcstats.com/fighter-details/b5ea750025697880","Rex Holman","4-2-0","6' 3""","205 lbs.","--","Southpaw",NA,"--"
"1801","http://ufcstats.com/fighter-details/84a067c46306a737","Sam Hoger","10-4-0","6' 2""","205 lbs.","--","Orthodox",NA,"Jun 28, 1980"
"1802","http://ufcstats.com/fighter-details/0597a4528ebd1307","Chris Price","19-4-0","6' 2""","185 lbs.","--","Southpaw",NA,"Nov 09, 1982"
"1803","http://ufcstats.com/fighter-details/7215953cd5c6254d","Ross Pointon","6-17-0","5' 8""","170 lbs.","--","Orthodox",NA,"Feb 18, 1980"
"1804","http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b","Marcio Cruz","8-3-0","6' 4""","232 lbs.","--","Orthodox","BJJ, Karate, Submission Wrestling","Apr 24, 1978"
"1805","http://ufcstats.com/fighter-details/388abbf8832b5adf","Jeff Joslin","5-3-0","6' 0""","170 lbs.","--","Orthodox",NA,"Apr 30, 1975"
"1806","http://ufcstats.com/fighter-details/7b6e40a73b567072","Shonie Carter","51-31-7 (1 NC)","5' 10""","170 lbs.","--","Southpaw",NA,"May 03, 1972"
"1807","http://ufcstats.com/fighter-details/275cafc9de131c83","Dave Menne","45-17-2","5' 10""","170 lbs.","--","Orthodox",NA,"Jul 29, 1974"
"1808","http://ufcstats.com/fighter-details/6776260cb0aef647","Logan Clark","18-6-0","6' 2""","185 lbs.","--","Orthodox",NA,"Feb 16, 1985"
"1809","http://ufcstats.com/fighter-details/43612456979e5d5e","Steve Byrnes","6-1-0","6' 0""","170 lbs.","--","Orthodox",NA,"--"
"1810","http://ufcstats.com/fighter-details/cbfd1d34356a004c","Jeff Monson","60-26-1","5' 9""","247 lbs.","74""","Orthodox","BJJ, Wrestling, Boxing","Jan 18, 1971"
"1811","http://ufcstats.com/fighter-details/e670f8cc2969a789","Sherman Pendergarst","11-18-0 (1 NC)","6' 1""","235 lbs.","--","Orthodox",NA,"Aug 01, 1967"
"1812","http://ufcstats.com/fighter-details/821cd80aab70d5f9","Josh Shockman","6-3-0","6' 4""","235 lbs.","--","Southpaw",NA,"Dec 29, 1980"
"1813","http://ufcstats.com/fighter-details/75bbd2206a15319f","Edwin DeWees","38-17-0 (1 NC)","6' 1""","185 lbs.","--","Orthodox",NA,"Aug 07, 1982"
"1814","http://ufcstats.com/fighter-details/ad32471f01e7b1a5","Jeremy Jackson","9-5-0","5' 10""","170 lbs.","--","Orthodox",NA,"Sep 19, 1982"
"1815","http://ufcstats.com/fighter-details/ea3ef6206c7907d5","Gideon Ray","17-15-1","5' 10""","185 lbs.","--","Southpaw",NA,"May 27, 1973"
"1816","http://ufcstats.com/fighter-details/1ea8df62b3f8fea6","Justin James","13-7-0","5' 10""","155 lbs.","--","Orthodox",NA,"Nov 08, 1976"
"1817","http://ufcstats.com/fighter-details/63b65af1c5cb02cb","Ken Shamrock","28-17-2","6' 1""","205 lbs.","72""","Orthodox","Shootfighting","Feb 11, 1964"
"1818","http://ufcstats.com/fighter-details/bf41b5131545da12","Crafton Wallace","18-6-1","6' 0""","185 lbs.","--","Orthodox",NA,"Nov 10, 1975"
"1819","http://ufcstats.com/fighter-details/1209b5134401ca53","Mario Neto","13-5-0","6' 0""","229 lbs.","--","Orthodox",NA,"--"
"1820","http://ufcstats.com/fighter-details/15df64c02b6b0fde","Danny Abbadi","4-6-0","5' 11""","155 lbs.","--","Orthodox",NA,"Jul 03, 1983"
"1821","http://ufcstats.com/fighter-details/f3388d2cf7ab3f64","Rob MacDonald","5-4-0","6' 3""","205 lbs.","78""","Orthodox",NA,"Sep 05, 1978"
"1822","http://ufcstats.com/fighter-details/a85998eb79650b2c","Wes Combs","20-6-0","6' 2""","205 lbs.","--","Orthodox",NA,"Jun 18, 1973"
"1823","http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee","Cory Walmsley","8-2-0","6' 0""","205 lbs.","--","Orthodox",NA,"--"
"1824","http://ufcstats.com/fighter-details/e5c38954c006f15c","Yuki Sasaki","25-22-2","6' 2""","185 lbs.","--","Orthodox",NA,"Sep 12, 1976"
"1825","http://ufcstats.com/fighter-details/c4b9296214f4c09c","Jason Von Flue","14-12-1","6' 0""","170 lbs.","--","Orthodox",NA,"Aug 01, 1975"
"1826","http://ufcstats.com/fighter-details/5b5b9c6f6f270369","Kristof Midoux","6-10-0","6' 1""","220 lbs.","--","Orthodox",NA,"Jul 30, 1974"
"1827","http://ufcstats.com/fighter-details/2067a177a2842fbf","Sammy Morgan","18-12-0","5' 10""","170 lbs.","--","Orthodox",NA,"Sep 28, 1981"
"1828","http://ufcstats.com/fighter-details/b369533a577fa97c","Dan Christison","20-7-0","6' 8""","265 lbs.","--","Orthodox",NA,"Apr 26, 1972"
"1829","http://ufcstats.com/fighter-details/712c4db78b9373d1","Joe Jordan","49-14-2","5' 6""","155 lbs.","--","Orthodox",NA,"Jul 27, 1978"
"1830","http://ufcstats.com/fighter-details/d26934530dc5b248","Gilbert Aldana","6-2-0","6' 1""","250 lbs.","--","Orthodox",NA,"Aug 25, 1977"
"1831","http://ufcstats.com/fighter-details/06f0ffa6446c5b6d","Branden Lee Hinkle","17-11-0 (1 NC)","6' 3""","235 lbs.","--","Orthodox",NA,"Jul 29, 1973"
"1832","http://ufcstats.com/fighter-details/af49a6c491ca22a3","Kristian Rothaermel","4-3-0","6' 0""","205 lbs.","--","Open Stance",NA,"Jan 31, 1972"
"1833","http://ufcstats.com/fighter-details/8c3f3c43c8ceb778","Justin Levens","10-7-0","5' 11""","185 lbs.","--","Orthodox",NA,"Apr 18, 1980"
"1834","http://ufcstats.com/fighter-details/155bfc7ed36622df","Solomon Hutcherson","11-7-0 (1 NC)","5' 11""","185 lbs.","--","Southpaw",NA,"Aug 31, 1972"
"1835","http://ufcstats.com/fighter-details/429e7d3725852ce9","Royce Gracie","15-2-3","6' 1""","175 lbs.","--","Southpaw","Gracie Jiu-Jitsu","Dec 12, 1966"
"1836","http://ufcstats.com/fighter-details/0bc7e61d204f2137","Fabiano Scherner","11-10-0 (3 NC)","6' 3""","257 lbs.","--","Orthodox","Brazilian Jiu-Jitsu","Jun 30, 1972"
"1837","http://ufcstats.com/fighter-details/2549d63da9c456cb","Rick Davis","3-1-1","5' 9""","155 lbs.","--","Orthodox",NA,"--"
"1838","http://ufcstats.com/fighter-details/7d3caf0f96f1b33d","Nick Thompson","38-14-1","6' 1""","170 lbs.","74""","Orthodox",NA,"Jun 23, 1981"
"1839","http://ufcstats.com/fighter-details/4123fd4dcc1fe937","David Terrell","6-2-0","6' 1""","185 lbs.","--","Southpaw",NA,"Jan 09, 1978"
"1840","http://ufcstats.com/fighter-details/21321cdfba797c52","Derrick Noble","27-15-1","5' 9""","170 lbs.","--","Southpaw",NA,"Aug 14, 1978"
"1841","http://ufcstats.com/fighter-details/7342fcc41a4817fa","Ansar Chalangov","14-5-0","5' 9""","170 lbs.","--","Orthodox",NA,"Oct 30, 1979"
"1842","http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad","Trevor Prangley","34-11-2","6' 1""","185 lbs.","75""","Orthodox",NA,"Aug 24, 1972"
"1843","http://ufcstats.com/fighter-details/6888e31ce88f5b17","Steve Vigneault","12-6-0","5' 10""","185 lbs.","--","Orthodox",NA,"Feb 14, 1978"
"1844","http://ufcstats.com/fighter-details/62918a2118de08b2","Tom Murphy","8-0-0","6' 2""","227 lbs.","--","Southpaw",NA,"Nov 19, 1974"
"1845","http://ufcstats.com/fighter-details/49efbdc6c9f650c4","Icho Larenas","6-5-0","6' 3""","235 lbs.","--","Orthodox",NA,"Mar 12, 1980"
"1846","http://ufcstats.com/fighter-details/27fc9218a3653e3c","Justin Eilers","19-7-1","6' 1""","235 lbs.","--","Orthodox","Boxing, Wrestling","Jun 28, 1978"
"1847","http://ufcstats.com/fighter-details/2ee09ec2a0695eb9","Mike van Arsdale","8-5-0","6' 2""","205 lbs.","--","Switch","Wrestling","Jun 20, 1965"
"1848","http://ufcstats.com/fighter-details/22d1e00e1aabb7c9","Mike Whitehead","27-8-0","6' 1""","205 lbs.","--","Orthodox",NA,"Jun 29, 1981"
"1849","http://ufcstats.com/fighter-details/e361e5c858af6ff1","Alex Karalexis","10-6-0","5' 8""","155 lbs.","66""","Orthodox",NA,"Sep 20, 1977"
"1850","http://ufcstats.com/fighter-details/02e52b3a595f0786","Kevin Jordan","11-9-0","6' 3""","245 lbs.","--","Orthodox",NA,"Dec 31, 1970"
"1851","http://ufcstats.com/fighter-details/94609dd91731d428","Jeff Newton","4-2-0","6' 2""","205 lbs.","--","Sideways",NA,"Dec 11, 1966"
"1852","http://ufcstats.com/fighter-details/ce47f49e5c386a9c","Kit Cope","6-7-0","6' 0""","170 lbs.","--","Orthodox",NA,"Mar 17, 1977"
"1853","http://ufcstats.com/fighter-details/030f08370fd1c2bb","Kerry Schall","24-13-0 (1 NC)","6' 2""","265 lbs.","--","Orthodox",NA,"Aug 09, 1971"
"1854","http://ufcstats.com/fighter-details/6d7886b094b471ac","Sean Gannon","2-1-0","6' 3""","265 lbs.","--","Southpaw",NA,"--"
"1855","http://ufcstats.com/fighter-details/782a2a17d3e38fdf","Keigo Kunihara","3-2-0","6' 0""","235 lbs.","--","Orthodox",NA,"--"
"1856","http://ufcstats.com/fighter-details/453ee00c3e1ae9dd","Ron Faircloth","33-20-0 (1 NC)","5' 9""","205 lbs.","--","Orthodox",NA,"Aug 16, 1979"
"1857","http://ufcstats.com/fighter-details/1dab0d1d81dd06db","Tra Telligman","7-5-1","6' 2""","233 lbs.","--","Orthodox",NA,"Feb 07, 1965"
"1858","http://ufcstats.com/fighter-details/e4770d5ed44a3970","Brian Gassaway","29-20-2 (1 NC)","6' 1""","170 lbs.","--","Orthodox",NA,"Aug 07, 1972"
"1859","http://ufcstats.com/fighter-details/0e041d43a47d2e4b","Matt Lindland","22-9-0","6' 0""","185 lbs.","74""","Southpaw",NA,"May 17, 1970"
"1860","http://ufcstats.com/fighter-details/ae58685caf8e4a0d","Bill Mahood","20-7-1 (1 NC)","6' 3""","200 lbs.","--","Orthodox",NA,"Feb 01, 1967"
"1861","http://ufcstats.com/fighter-details/01daf32100ed7517","Koji Oishi","25-10-10","5' 8""","170 lbs.","--","Orthodox",NA,"May 31, 1977"
"1862","http://ufcstats.com/fighter-details/7f9f528cb72a6ed1","Travis Wiuff","75-21-0 (1 NC)","6' 3""","205 lbs.","--","Orthodox",NA,"Mar 15, 1978"
"1863","http://ufcstats.com/fighter-details/b6b12014698cc345","John Marsh","8-7-0","6' 0""","265 lbs.","--","Orthodox",NA,"Sep 15, 1970"
"1864","http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7","Bobby Southworth","10-6-0 (1 NC)","6' 2""","205 lbs.","--","Orthodox",NA,"Dec 16, 1969"
"1865","http://ufcstats.com/fighter-details/f0264252e191da22","Jason Thacker","0-1-0","5' 10""","185 lbs.","--","Orthodox",NA,"Aug 18, 1975"
"1866","http://ufcstats.com/fighter-details/29f935654825331b","Chris Sanford","5-1-0","5' 11""","185 lbs.","--","Orthodox",NA,"Mar 12, 1968"
"1867","http://ufcstats.com/fighter-details/265589bdd93e7ce5","Lodune Sincaid","15-9-0","5' 9""","185 lbs.","--","Orthodox",NA,"May 07, 1973"
"1868","http://ufcstats.com/fighter-details/fdfef29ba17ee525","Alex Schoenauer","15-10-0","6' 3""","185 lbs.","--","Orthodox",NA,"May 05, 1976"
"1869","http://ufcstats.com/fighter-details/ff2c606c8bc365e3","Josh Rafferty","9-8-0","6' 0""","170 lbs.","--","Orthodox",NA,"Jan 06, 1981"
"1870","http://ufcstats.com/fighter-details/56b8b24f65f9f057","Mike Kyle","22-14-1 (2 NC)","6' 4""","205 lbs.","77""","Orthodox",NA,"Mar 31, 1980"
"1871","http://ufcstats.com/fighter-details/c24b1db4b809d41b","Renato Verissimo","7-5-0 (1 NC)","6' 1""","170 lbs.","--","Orthodox",NA,"Aug 03, 1973"
"1872","http://ufcstats.com/fighter-details/253de74457bd6374","Tony Fryklund","14-9-1","6' 0""","185 lbs.","--","Orthodox",NA,"Mar 26, 1971"
